countyid	pmccain	medinc	pcollege	punemp	passist	pblack	phisp	ginicnty	logodds
1687	.414	34219	.0535701	.1499817	.017502	.5205251	.0088778	.4756	-.3474538
1688	.47	34497	.1185617	.0874697	.0071169	.0117213	.0319708	.5134	-.1201443
1689	.54	41751	.0704395	.1045542	.0160759	.3125433	.0945897	.4346	.1603427
1690	.683	33464	.0585293	.1201759	.0154683	.0419739	.0535554	.4701	.7675932
1691	.467	38760	.0884992	.1261617	.0169337	.3856081	.0918221	.4488	-.1321921
1692	.724	40375	.060159	.083915	.0141062	.0346045	.0948682	.4498	.9643904
1693	.519	38950	.0866089	.088682	.0104254	.0051999	.0430528	.4089	.0760366
1694	.496	43730	.1379435	.0183861	.0132409	.0013577	.0114048	.4736	-.0160004
1695	.586	44399	.1242982	.0360677	.0136712	.0004679	.0082658	.4692	.3474539
1696	.679	54402	.0974987	.0077595	.0101112	.0056151	.0127616	.4544	.7491801
1697	.606	56231	.1535556	.0289224	.0158507	.0045622	.0134621	.433	.4305291
1698	.453	49429	.1603768	.0399306	.0177149	.0206831	.0204114	.4649	-.1885566
1699	.53	49293	.1039059	.0186023	.0122592	0	0	.4222	.1201442
1700	.582	41776	.1206994	.0186776	.0264378	.0054522	.0201166	.4572	.3309891
1701	.557	47545	.1205053	.0053144	.0146628	0	.02138	.4703	.2289954
1702	.657	52861	.0990099	.0375375	.0022075	.0019802	.019802	.4394	.6499536
1703	.47	40096	.1067601	.0349127	.004012	.002061	.0272053	.4254	-.1201443
1704	.67	36903	.0894354	.0365714	.0055624	0	.0019564	.4648	.7081851
1705	.463	46050	.1234436	.0461939	.0251495	.0201464	.0298971	.4707	-.148271
1706	.649	41821	.0890968	.0150538	.0034043	.0008137	0	.5	.6146464
1707	.585	49922	.1278681	.0240909	.0114405	.0028681	.000717	.4465	.3433332
1708	.569	41989	.085	.0373659	.0147117	.0003704	.0172222	.4158	.2777724
1709	.584	52996	.109044	.0272509	.0097336	.0014569	.0133363	.4088	.3392157
1710	.634	62578	.1172751	.0386679	.0155653	.0064424	.0052493	.4013	.5494156
1711	.59	55196	.1295982	.037582	.0022898	.0022899	.0145147	.3989	.3639653
1712	.457	41961	.1410379	.0268325	.009702	.0054123	.017192	.4318	-.172426
1713	.608	40139	.0869067	.0157773	.0235777	.0006879	.0162807	.3983	.438913
1714	.496	44452	.1121053	.0292683	.0318286	.0077193	.0078947	.4471	-.0160004
1715	.594	50093	.1032787	.0165041	.010929	0	0	.3678	.3805261
1716	.516	48908	.1012086	.034813	.0128027	.0036626	.0170309	.4197	.0640218
1717	.23	27662	.0597767	.0434141	.1545789	.0017285	.0059057	.5013	-1.208311
1718	.631	54269	.1175489	.0286091	.0172572	.0080924	.018646	.421	.5365092
1719	.562	46317	.125304	.0215395	.0103802	.0030515	.0162113	.4201	.2492829
1720	.448	47703	.1230633	.0217573	.0181452	.001328	.0030987	.426	-.2087548
1721	.457	48341	.1409692	.0240854	.0085926	.0042829	.0259422	.3863	-.172426
1722	.495	46453	.0898535	.0312925	.0132642	.0017864	.0834227	.4245	-.0200006
1723	.584	51081	.1203785	.0289036	.0197522	.0221208	.0313185	.4099	.3392157
1724	.671	62082	.1054159	.0138756	.0062547	.0003629	.0208201	.4083	.7127114
1725	.606	34232	.0417148	.1445953	.0336543	.0018213	.0084761	.4625	.4305291
1726	.593	43323	.0630142	.1087142	.0254281	.1167111	.0233122	.4373	.3763812
1727	.602	45641	.074122	.0996771	.0251429	.0079503	.0104255	.4241	.4138054
1728	.42	41501	.060201	.1074141	.0304093	.0347378	.0336756	.4154	-.3227735
1729	.312	33546	.0633964	.1189195	.0506312	.0282364	.016821	.4969	-.7907856
1730	.697	52838	.0656287	.0712794	.0148112	.0029792	.0119167	.4097	.8330528
1731	.474	39712	.0653058	.0756443	.0265071	.0359224	.0070793	.4156	-.1040939
1732	.605	46046	.044531	.1153864	.0268744	.0082573	.0068475	.3848	.4263428
1733	.605	55497	.1063558	.0860087	.0323455	.0707027	.037573	.4283	.4263428
1734	.507	43323	.0534362	.0732275	.0221158	.0062602	.0075744	.3935	.0280019
1735	.588	48335	.067844	.1055445	.0409085	.0194303	.0127457	.4154	.3557036
1736	.502	44037	.0710179	.1006311	.0453525	.0867259	.0263507	.4245	.0079999
1737	.653	60219	.1113551	.0709289	.015341	.0131754	.014868	.4207	.6322523
1738	.642	47264	.0638831	.1163044	.0179123	.0198364	.0150605	.4144	.5840554
1739	.525	41003	.0621453	.1079075	.0283414	.0212296	.0131333	.416	.1000834
1740	.512	40727	.0521718	.1104043	.0213565	.0116568	.0080868	.4195	.0480093
1741	.58	41336	.0500705	.1056118	.0226752	.0073867	.0122506	.3954	.3227733
1742	.3	44088	.1172648	.1111532	.0374123	.2919203	.0465502	.4883	-.8472978
1743	.669	45055	.0427354	.0995236	.0197585	.0042149	.0128338	.4022	.7036658
1744	.541	46864	.0650694	.1022009	.0219983	.0122357	.0861875	.3975	.1643691
1745	.592	90022	.2112688	.0445487	.0206011	.0347248	.0214259	.4255	.3722395
1746	.421	47466	.0883027	.0882861	.0259149	.0829546	.0328788	.4339	-.3186696
1747	.576	58249	.1082753	.0757871	.0264397	.0559011	.0173387	.4098	.3063741
1748	.606	39263	.0559143	.1202182	.0304947	.019444	.018995	.4124	.4305291
1749	.389	50045	.1482598	.0829552	.0279546	.2081651	.0457063	.4646	-.4515176
1750	.531	51851	.067772	.1019364	.0216752	.0033956	.075055	.3781	.1241593
1751	.617	36918	.0588615	.0933373	.0373054	.0254894	.0103056	.4758	.476834
1752	.568	66229	.1416834	.0593539	.00868	.0111686	.0110296	.4595	.2736959
1753	.584	57553	.117665	.0754451	.0233703	.068802	.022089	.4395	.3392157
1754	.529	38179	.0503742	.0969396	.0314837	.0145454	.0100201	.4208	.1161303
1755	.46	49218	.1342211	.0864057	.0291344	.2541652	.0244177	.4932	-.1603426
1756	.605	49888	.1011797	.0761634	.0154807	.0158457	.0440899	.4169	.4263428
1757	.589	39945	.0460049	.1047475	.0217243	.0066611	.0129797	.4408	.3598329
1758	.495	36920	.0397756	.0714387	.0357256	.0247731	.0060514	.4498	-.0200006
1759	.555	48932	.0648256	.0993405	.0363636	.0056431	.0636264	.3881	.2208939
1760	.619	40423	.0437991	.1312386	.0356273	.0112764	.0017648	.4032	.485306
1761	.489	42227	.0507143	.0888379	.0439474	.0070748	.0065646	.3954	-.0440071
1762	.693	44746	.0300965	.059254	.0215317	.0040933	.0075005	.4115	.8141823
1763	.504	48358	.0513434	.0936305	.0324899	.0057847	.0549379	.3909	.0160004
1764	.585	37243	.0554015	.1084665	.0279203	.0054859	.0089523	.4513	.3433332
1765	.487	39453	.0614594	.087517	.0352806	.0541394	.0116116	.4383	-.0520118
1766	.588	48734	.0820811	.0823304	.0255168	.0062353	.0125365	.4128	.3557036
1767	.486	55968	.1189232	.0711808	.0183366	.0311737	.0327929	.4075	-.0560146
1768	.563	38639	.0587296	.073979	.0370522	.0238529	.008132	.4226	.2533465
1769	.568	54699	.1027497	.0774404	.0297722	.0316577	.0138817	.4165	.2736959
1770	.621	47378	.0628318	.1047468	.0199503	.0127491	.012488	.4092	.4937948
1771	.402	52194	.0895634	.1003494	.0295671	.0797661	.0820657	.4283	-.3971386
1772	.334	41949	.0940236	.1310576	.0454421	.1853411	.0594771	.4724	-.6901487
1773	.606	54366	.0791175	.0600577	.0204854	.0630345	.0148548	.4359	.4305291
1774	.355	40570	.0947858	.1112102	.0371548	.1557192	.0447672	.4597	-.5971326
1775	.531	41337	.0474715	.0937783	.0299384	.0459528	.0219539	.4269	.1241593
1776	.532	65578	.1376549	.0668517	.0192245	.0124966	.0158469	.4	.1281752
1777	.578	33708	.0465608	.1393321	.026545	.0125908	.0071827	.4275	.3145686
1778	.709	51236	.0575297	.0665925	.0181019	.0033237	.0144191	.3832	.8905322
1779	.632	51438	.0850547	.072329	.0187119	.023242	.0132797	.3984	.5408066
1780	.439	38811	.0431029	.0611719	.0194584	.0031273	.0010198	.4139	-.2452215
1781	.461	44585	.099669	.104093	.0352634	.2067978	.0220279	.4538	-.1563175
1782	.52	35855	.0397693	.0847873	.0353487	.0342016	.0064957	.4444	.0800426
1783	.604	50252	.0594323	.0744536	.0258331	.003039	.0107798	.3826	.4221599
1784	.524	40590	.0543275	.1123878	.0389936	.0299778	.0083375	.4351	.0960738
1785	.558	40239	.0343157	.0969506	.0182352	.0729977	.0103698	.4248	.2330492
1786	.46	53614	.0935723	.0725325	.0211006	.0108413	.0421605	.4074	-.1603426
1787	.544	43683	.0393067	.0970078	.0394928	.005557	.0398165	.3928	.1764566
1788	.5	42860	.0377526	.1115524	.0346607	.0023595	.0033589	.4111	0
1789	.598	51418	.0630348	.0764936	.032514	.0338143	.0113315	.3936	.3971386
1790	.493	39669	.0463657	.1926509	.0606509	.0068677	.0076695	.4357	-.0280018
1791	.444	51441	.0973786	.0992867	.0264471	.0384288	.0130792	.4354	-.2249437
1792	.644	48874	.049724	.0867052	.0322284	.003609	.0066755	.3983	.592768
1793	.7	59378	.0793724	.0519817	.019094	.0020552	.0524229	.3655	.8472978
1794	.556	43098	.0670068	.0940185	.0308275	.0911922	.0140689	.4153	.2249437
1795	.525	44577	.0606411	.1378917	.0370055	.046887	.0103123	.4395	.1000834
1796	.467	47277	.0564268	.0749658	.0161458	.0269284	.0863508	.3885	-.1321921
1797	.519	33596	.0544268	.120379	.0514972	.026241	.0113273	.4587	.0760366
1798	.502	41761	.0644453	.1068541	.0272405	.0245514	.0434614	.4147	.0079999
1799	.671	50527	.0577254	.074524	.0188037	.0197817	.01391	.3917	.7127114
1800	.461	45347	.0947142	.0974102	.0388947	.0727784	.0155526	.4401	-.1563175
1801	.407	48790	.1300074	.0940364	.0466641	.142854	.0157017	.4593	-.3763812
1802	.374	42441	.0788305	.0893637	.0287967	.081295	.0131881	.42	-.5150945
1803	.475	42846	.066151	.0789658	.024516	.0102527	.0182474	.4069	-.1000835
1804	.63	68279	.1273211	.059116	.0223658	.0194028	.0133685	.3913	.5322168
1805	.624	45111	.0649584	.0971801	.0142343	.009626	.0237188	.3744	.5065613
1806	.535	34399	.0385673	.1129893	.0309142	.0001486	.0012633	.4104	.1402294
1807	.674	71961	.1504163	.0690498	.0172416	.0313963	.0221255	.4038	.7263328
1808	.569	43185	.0698512	.0877935	.021879	.0085074	.0088141	.4412	.2777724
1809	.561	49261	.0830073	.0683308	.0229964	.0142959	.015405	.4097	.2452215
1810	.537	44604	.0640516	.1086879	.0417465	.0116362	.0359352	.3864	.148271
1811	.455	53610	.1136932	.0958497	.0196179	.0223468	.0442317	.4361	-.1804883
1812	.57	47958	.0573232	.082292	.023532	.003089	.0205198	.3878	.2818511
1813	.693	31038	.0489647	.0715225	.0523454	.0039989	.0525638	.4337	.8141823
1814	.719	33919	.0718466	.0825287	.0463946	.040471	.030459	.4368	.9395066
1815	.892	47386	.0918367	.0469993	.0083721	.0064447	.1843895	.4233	2.111335
1816	.78	45726	.0708513	.0409893	.02035	.0354256	.1165589	.4323	1.265666
1817	.754	41306	.0771444	.0392413	.0368742	.0740874	.1104118	.4482	1.120061
1818	.678	36661	.0816195	.0737726	.0341201	.0157172	.0496596	.4416	.7445956
1819	.653	37835	.0642173	.0899371	.0281663	.0269954	.0976517	.4225	.6322523
1820	.761	62355	.1208176	.0565125	.0201245	.0233929	.066626	.3815	1.15817
1821	.703	39722	.0799138	.0500536	.0408453	.0688417	.0524236	.4279	.8616248
1822	.561	33990	.091634	.085736	.0319375	.0156046	.0632114	.4561	.2452215
1823	.667	28039	.0561702	.1127273	.0881534	.1020018	.029896	.4669	.6946476
1824	.62	53759	.1216167	.0510601	.0251233	.0387414	.0679415	.433	.4895482
1825	.588	45947	.0807678	.0835369	.0418298	.1678194	.1093196	.4228	.3557036
1826	.65	41010	.0699847	.0592868	.0348189	.0334912	.0273534	.4136	.6190391
1827	.708	42940	.0749892	.0839715	.0264285	.0207919	.0316343	.4336	.8856903
1828	.747	43125	.0854332	.0366047	.0232536	.0313513	.136789	.4686	1.082676
1829	.669	35552	.0694515	.0816973	.0336652	.0040441	.031166	.4631	.7036658
1830	.852	45017	.107099	.0196484	.0063401	.0049128	.0577254	.4401	1.750374
1831	.755	41688	.1086294	.056859	.0349679	.0252513	.0845845	.4476	1.12546
1832	.718	39171	.0738599	.0487964	.0345339	.0266565	.0612408	.459	.9345624
1833	.734	47456	.0769467	.0475766	.0304897	.0226077	.0469632	.4176	1.015013
1834	.781	42227	.0936748	.0645995	.0236967	.0050339	.0326111	.4036	1.271504
1835	.685	37326	.062712	.0777592	.0618927	.0092293	.0314743	.4471	.7768462
1836	.647	33895	.0580155	.0886338	.0356935	.0521701	.0378489	.4685	.6058783
1837	.684	35789	.0742642	.1039313	.0601746	.0094435	.0395159	.4831	.7722158
1838	.708	40164	.0870464	.0768343	.0330092	.0189634	.0644023	.4379	.8856903
1839	.842	52130	.0805868	.0419967	.0097139	.0125268	.1267417	.4114	1.673185
1840	.674	33068	.0835269	.0370196	.0526316	.0398099	.0889124	.4701	.7263328
1841	.685	42610	.0558614	.0683957	.0474383	.0103781	.0259002	.4353	.7768462
1842	.693	36815	.0458029	.1011299	.0480398	.0213547	.0673772	.4285	.8141823
1843	.749	41763	.0597397	.0744695	.0336896	.0203156	.0259687	.4214	1.093286
1844	.687	50249	.1055478	.0597431	.0333265	.0895676	.050755	.4711	.786131
1845	.759	56128	.0870605	.0444604	.030807	.0013285	.0688159	.3997	1.147205
1846	.735	31328	.0522931	.1120101	.066397	.0900033	.0476133	.453	1.020141
1847	.596	32305	.062953	.109031	.0512071	.0329659	.0218449	.4236	.3888259
1848	.852	48012	.0800797	.0244486	.0279435	.0027888	.0685259	.4536	1.750374
1849	.694	39473	.0687719	.0683117	.0336947	.0089314	.137799	.4023	.8188869
1850	.64	42425	.0630982	.0817018	.0245525	.0028006	.0279814	.3963	.5753641
1851	.702	41403	.0641478	.0558276	.0359387	.0133704	.0481484	.4229	.85684
1852	.575	37990	.0755741	.080269	.0500813	.1135523	.0510391	.4513	.3022808
1853	.768	43324	.0909564	.054856	.0450232	.0171681	.0268794	.4125	1.197052
1854	.682	38459	.0593809	.0622917	.0306147	.0195122	.0238274	.4838	.7629782
1855	.584	44413	.1227173	.0647871	.0334659	.1486938	.1451204	.487	.3392157
1856	.585	39324	.061032	.0827764	.0387679	.0870342	.034024	.4231	.3433332
1857	.619	42847	.0840776	.0663429	.0242856	.1120753	.0303203	.4372	.485306
1858	.618	36931	.0574511	.1008532	.0465637	.0079437	.0477248	.4227	.4810677
1859	.687	41832	.082243	.069001	.0419274	.0074766	.0217667	.4107	.786131
1860	.635	35716	.1073652	.0482728	.0344758	.0346043	.0387464	.485	.5537276
1861	.683	41317	.0717484	.0507561	.0371436	.0327905	.0395286	.4545	.7675932
1862	.684	40641	.0989974	.0503486	.0410152	.0249313	.0412377	.4508	.7722158
1863	.692	41332	.0747589	.0640038	.0331686	.028206	.0418038	.4509	.809486
1864	.84	54352	.0838207	.0326296	.0081481	.0091896	.0456697	.4912	1.658228
1865	.72	58434	.1007441	.0607083	.0211505	.0084853	.0371798	.3975	.9444618
1866	.653	33799	.0522943	.0942117	.0596757	.0437104	.0370253	.4601	.6322523
1867	.68	38292	.0589438	.1061869	.0496134	.0188477	.0356277	.4314	.7537718
1868	.76	45030	.0824862	.0644098	.0279072	.0191917	.061105	.43	1.152679
1869	.678	31437	.0764953	.1134051	.0694197	.0658675	.2137914	.4095	.7445956
1870	.622	47005	.1287996	.0619255	.0302119	.1045666	.1059723	.4805	.4980458
1871	.709	56819	.110068	.0639975	.0228141	.0337363	.0470387	.3979	.8905322
1872	.723	47144	.1297868	.0658806	.0255954	.0242366	.0492804	.4736	.9593917
1873	.78	44331	.0742177	.040261	.0210686	.0091371	.0723213	.4204	1.265666
1874	.777	47255	.1111367	.0323896	.02493	.0301115	.0432134	.4373	1.248269
1875	.644	40989	.1056679	.1125998	.0358725	.0044028	.0332382	.4475	.592768
1876	.328	47716	.1475696	.0732659	.0244114	.0112075	.0632424	.4844	-.7172447
1877	.436	63790	.143182	.0867904	.023771	.0076291	.075443	.44	-.257412
1878	.388	43670	.0981172	.0828039	.0260016	.0060326	.0746632	.4331	-.4557269
1879	.42	56270	.0753955	.1248904	.0324936	.0027413	.0407334	.3911	-.3227735
1880	.496	37789	.0926665	.1116939	.0463493	.0019015	.0539076	.4345	-.0160004
1881	.615	45004	.0769807	.1449543	.034893	.0022008	.0707998	.3924	.468379
1882	.539	39787	.1008805	.0908811	.0451208	.0010727	.0550664	.4299	.1563174
1883	.49	52962	.1368349	.1066378	.0340658	.0032099	.0730253	.4313	-.0400053
1884	.584	40501	.0731128	.1289508	.0344686	.0034363	.0462647	.4137	.3392157
1885	.584	42260	.1019754	.079291	.0166482	.0026695	.0832888	.3858	.3392157
1886	.712	34367	.076505	.0930095	.0210059	.003669	.0262264	.4476	.9051175
1887	.705	38702	.0720574	.0884562	.03769	.0044697	.0375186	.4271	.8712224
1888	.332	54109	.1130134	.0553429	.0186494	.0064657	.2891358	.4096	-.6991532
1889	.485	43386	.1036364	.1143362	.0304898	.0051143	.104408	.4459	-.060018
1890	.529	42867	.0721564	.1516831	.0410505	.0070229	.1964105	.422	.1161303
1891	.546	37824	.0762952	.1264914	.0343948	.0040143	.0627122	.451	.1845218
1892	.65	41787	.0889697	.1083195	.0317408	.0054422	.103327	.4404	.6190391
1893	.715	36583	.0947382	.1370717	.0346985	.0030357	.0638755	.4577	.9197932
1894	.349	42621	.1129657	.1043684	.0291493	.0091301	.072229	.457	-.6234377
1895	.368	41764	.1160168	.0970569	.0322596	.0015675	.0776784	.4411	-.5408065
1896	.54	46872	.0787987	.0851182	.0305892	.0038955	.0756374	.4007	.1603427
1897	.686	39013	.055179	.1228999	.0379772	.0092711	.3088235	.425	.7814846
1898	.474	46191	.0844515	.1150273	.0345353	.0084148	.2374129	.4264	-.1040939
1899	.618	46110	.0468173	.1065636	.0249027	.0020708	.3062933	.4076	.4810677
1900	.206	50726	.1638086	.096507	.0366053	.0549749	.1066331	.4714	-1.349207
1901	.489	52865	.1152889	.0871258	.0252214	.0051516	.1183129	.4133	-.0440071
1902	.433	41400	.0968751	.0749398	.0150569	.004515	.0867361	.4179	-.2696216
1903	.598	45911	.0617833	.0949682	.0201082	.0062911	.2300648	.4191	.3971386
1904	.602	40974	.0956869	.0775278	.0338104	.0038322	.0400031	.4528	.4138054
1905	.635	39556	.1063462	.1115431	.0200263	.0017269	.0224493	.428	.5537276
1906	.448	43742	.0936973	.0693413	.041189	.0073464	.1457246	.4236	-.2087548
1907	.377	63814	.1705498	.0854119	.0214912	.0164265	.1539326	.4244	-.5023013
1908	.491	53819	.0930789	.0920577	.0257958	.0072538	.1442117	.4129	-.0360039
1909	.589	57097	.0778943	.0521846	.0150139	.0154839	.0582774	.3953	.3598329
1910	.416	49805	.1443084	.0720311	.0329565	.1287101	.0152592	.4827	-.3392157
1911	.613	44663	.0718414	.0818856	.0272503	.0089874	.0058375	.4079	.4599401
1912	.504	47928	.0966046	.0636487	.0332488	.0593766	.0118636	.4186	.0160004
1913	.715	40710	.0604645	.0754311	.0292985	.0053145	.0089243	.4089	.9197932
1914	.446	54823	.0969157	.0872105	.0346859	.0393971	.1569683	.4249	-.2168457
1915	.614	43243	.0846408	.0768404	.0400804	.0174601	.00993	.4454	.4641576
1916	.582	42433	.0764051	.0604327	.0287454	.0049103	.0115319	.4204	.3309891
1917	.451	76019	.146541	.066739	.0183645	.0350332	.0411515	.4275	-.1966311
1918	.629	57474	.1360921	.0634753	.024497	.0107846	.0106482	.4287	.5279292
1919	.485	41202	.0795147	.076509	.0373965	.0346116	.0142917	.4239	-.060018
1920	.479	49056	.0691815	.0887904	.0310683	.0115893	.0321205	.4002	-.0840494
1921	.433	48262	.1128569	.0591572	.0173513	.0294848	.0246842	.4688	-.2696216
1922	.448	86264	.194074	.0556263	.013528	.0592514	.061971	.4469	-.2087548
1923	.601	41557	.069217	.0808577	.0354458	.0122953	.0063965	.4324	.4096336
1924	.549	39391	.0639627	.0911708	.0319731	.021207	.0227201	.4282	.1966312
1925	.507	39696	.0697424	.076775	.0357283	.011047	.010842	.4309	.0280019
1926	.512	44136	.07641	.0599765	.0195708	.0173679	.0201134	.4507	.0480093
1927	.542	40379	.0811157	.0840543	.046822	.0161692	.0097801	.425	.1683968
1928	.56	60832	.140331	.0519842	.0161102	.0299197	.0265225	.4103	.2411621
1929	.449	53771	.1146427	.0681112	.0302554	.171302	.0671741	.4306	-.2047119
1930	.387	63677	.133222	.0786073	.0291826	.1910435	.0283889	.4603	-.4599403
1931	.465	42854	.0780877	.0650176	.0290625	.0056154	.0056774	.3912	-.1402293
1932	.393	44503	.0967644	.0834347	.0446987	.0669456	.0326491	.4444	-.4347191
1933	.494	36605	.0664209	.0978818	.0486503	.0409135	.0078445	.4278	-.0240012
1934	.656	51171	.080748	.0648357	.0212124	.031827	.0409339	.4027	.6455192
1935	.736	45960	.0469108	.0923562	.0199022	.0098264	.0083457	.396	1.025281
1936	.49	42565	.0691091	.0619744	.0319813	.0332433	.0135493	.4245	-.0400053
1937	.627	43026	.0615277	.0761858	.0237032	.0504379	.0151205	.4103	.519368
1938	.529	41424	.0823623	.0859115	.0269113	.0248323	.010888	.4461	.1161303
1939	.638	40058	.0582649	.0734356	.0313775	.0036305	.0063976	.4341	.5666941
1940	.66	45496	.0536028	.0691476	.0244974	.0038463	.0226687	.3764	.6632943
1941	.364	45185	.1054766	.068054	.0308125	.0219848	.0457542	.4511	-.5580447
1942	.552	55816	.1007625	.0623166	.0256175	.0312029	.0835897	.4116	.2087548
1943	.516	43821	.0940213	.0752127	.0466501	.0367962	.0104553	.4184	.0640218
1944	.586	53474	.0848887	.0725724	.0298079	.0156394	.0877103	.4097	.3474539
1945	.416	54312	.1108074	.0874233	.029844	.0474054	.1804192	.4424	-.3392157
1946	.45	43296	.091395	.0731386	.0319949	.0298346	.0607914	.4447	-.2006707
1947	.612	43788	.0844458	.0812266	.0310703	.0433146	.0132634	.4231	.4557269
1948	.576	40721	.064525	.1034652	.0423166	.0235782	.0174832	.4257	.3063741
1949	.49	43504	.0900127	.0880054	.0407601	.0543873	.0108946	.4183	-.0400053
1950	.662	38892	.0500096	.0899174	.0425554	.0058923	.0116132	.4018	.6722196
