age	male	unemp	black	hisp	educ2	educ3	educ4	educ5	educ6	income	union	pid	south	inctax	follow	agesq
47	1	0	0	0	0	0	1	0	0	7	0	6	0	2	3	2209
60	1	0	0	0	0	0	0	0	1	14	0	4	0	3	3	3600
33	1	0	0	0	0	0	1	0	0	10	0	4	0	25	3	1089
60	0	1	0	0	0	0	0	0	1	1	0	4	0	57	3	3600
57	0	0	0	0	1	0	0	0	0	10	0	1	0	50	3	3249
46	0	1	0	0	0	1	0	0	0	9	0	1	0	100	3	2116
32	0	0	0	0	0	1	0	0	0	8	0	6	0	36	1	1024
64	1	0	0	0	1	0	0	0	0	7	0	5	0	51	3	4096
70	1	0	0	0	0	0	0	0	1	11	0	7	0	3	3	4900
46	0	0	0	0	0	0	1	0	0	4	0	4	0	51	1	2116
53	0	0	0	0	1	0	0	0	0	10	0	7	0	17	3	2809
37	0	0	0	0	1	0	0	0	0	8	0	1	0	76	2	1369
45	0	0	0	0	0	0	1	0	0	8	0	7	0	48	2	2025
57	0	0	0	0	1	0	0	0	0	11	0	1	0	26	3	3249
73	1	0	0	0	0	0	0	1	0	14	0	6	0	26	3	5329
47	1	0	0	0	1	0	0	0	0	7	1	1	0	51	3	2209
53	1	0	0	0	0	0	0	1	0	8	0	1	0	97	3	2809
52	0	1	0	0	1	0	0	0	0	3	0	7	0	16	3	2704
60	0	0	0	0	0	1	0	0	0	8	0	1	0	99	2	3600
69	0	0	0	0	0	1	0	0	0	8	0	1	0	51	2	4761
55	0	0	0	0	1	0	0	0	0	8	0	2	0	30	1	3025
67	0	0	0	0	1	0	0	0	0	6	0	1	0	32	3	4489
74	1	0	0	0	0	0	0	1	0	8	0	1	0	75	3	5476
57	0	0	0	0	0	1	0	0	0	12	0	1	0	38	3	3249
54	1	0	0	1	0	1	0	0	0	8	0	1	0	99	3	2916
59	0	0	0	0	0	0	0	1	0	5	0	5	0	38	3	3481
74	1	0	0	0	1	0	0	0	0	8	0	7	0	51	2	5476
55	0	0	0	0	0	0	1	0	0	9	0	5	0	13	3	3025
32	1	0	0	0	0	1	0	0	0	7	0	3	0	51	2	1024
38	0	0	0	0	0	0	0	1	0	8	0	7	0	36	3	1444
50	0	0	0	0	0	0	0	1	0	7	0	1	0	16	3	2500
59	0	0	0	0	0	0	0	1	0	6	1	4	0	3	3	3481
59	0	0	0	0	0	1	0	0	0	7	0	3	0	7	3	3481
48	0	0	0	0	0	0	0	1	0	7	0	4	0	51	3	2304
71	1	0	0	0	1	0	0	0	0	9	0	5	0	1	3	5041
68	1	0	0	0	1	0	0	0	0	7	0	5	0	48	3	4624
64	1	0	0	0	0	0	1	0	0	13	0	5	0	40	3	4096
56	0	0	0	0	1	0	0	0	0	14	0	7	0	32	2	3136
54	1	0	0	0	1	0	0	0	0	6	0	3	0	26	3	2916
64	0	0	0	0	0	1	0	0	0	6	0	7	0	36	2	4096
63	0	0	0	0	0	0	0	1	0	14	0	7	0	41	3	3969
66	0	0	0	0	0	0	0	1	0	8	0	1	0	56	3	4356
54	0	0	0	0	0	1	0	0	0	11	0	1	0	50	3	2916
60	1	0	0	0	0	0	0	1	0	11	0	7	0	26	3	3600
66	1	0	0	0	0	0	0	1	0	11	0	7	0	7	3	4356
49	0	0	0	0	0	0	0	1	0	10	0	5	0	8	3	2401
65	1	0	0	0	0	1	0	0	0	6	0	7	0	48	3	4225
48	0	0	0	0	1	0	0	0	0	9	0	7	0	50	2	2304
26	0	0	0	0	0	0	0	1	0	6	0	1	0	51	1	676
37	0	0	0	0	0	0	0	1	0	8	0	2	0	11	3	1369
75	0	0	0	0	0	1	0	0	0	10	0	5	0	75	3	5625
48	0	0	0	0	0	0	1	0	0	7	0	1	0	30	3	2304
64	1	0	0	0	0	0	0	1	0	9	0	4	0	31	2	4096
63	1	0	0	0	0	1	0	0	0	4	0	4	0	50	3	3969
43	0	1	0	0	1	0	0	0	0	4	0	4	0	2	0	1849
52	0	0	0	0	0	0	0	1	0	14	0	4	0	1	3	2704
71	1	0	0	0	0	1	0	0	0	6	0	1	0	45	3	5041
48	0	0	0	0	1	0	0	0	0	6	0	1	0	32	0	2304
66	0	0	0	0	1	0	0	0	0	7	0	7	0	2	3	4356
69	1	0	0	0	0	0	0	1	0	11	0	7	0	97	3	4761
65	0	0	0	0	1	0	0	0	0	8	0	2	0	50	2	4225
57	0	0	0	0	0	0	0	0	1	14	0	1	0	4	3	3249
61	1	0	0	0	0	0	0	1	0	8	0	2	0	57	3	3721
72	1	0	0	0	0	0	0	1	0	10	0	1	0	4	3	5184
49	0	0	0	0	0	0	0	1	0	11	0	1	0	34	2	2401
21	0	0	0	0	0	1	0	0	0	9	0	6	0	57	2	441
53	0	0	0	0	0	0	0	0	1	14	0	1	0	50	3	2809
59	0	0	0	0	0	0	1	0	0	9	0	6	0	41	3	3481
30	0	0	0	0	0	0	0	1	0	11	0	2	0	24	2	900
21	0	0	0	0	0	0	1	0	0	4	0	7	0	63	1	441
60	1	0	0	0	0	0	0	1	0	11	0	6	0	14	3	3600
44	0	0	0	1	0	1	0	0	0	9	0	7	0	37	2	1936
64	1	0	0	0	0	1	0	0	0	5	0	6	0	50	3	4096
42	1	0	0	0	0	0	1	0	0	14	1	1	0	34	3	1764
63	1	0	0	0	0	0	0	1	0	11	0	5	0	32	3	3969
39	1	0	0	1	0	0	0	0	0	1	1	7	0	98	3	1521
72	1	0	0	0	0	0	0	0	1	5	0	7	0	51	3	5184
27	0	0	0	0	0	0	0	1	0	14	0	6	0	14	2	729
72	1	0	0	0	1	0	0	0	0	6	1	1	0	26	3	5184
71	1	0	0	0	0	1	0	0	0	14	0	7	0	42	3	5041
46	0	0	0	0	0	0	0	1	0	4	0	1	0	44	2	2116
43	1	0	0	0	1	0	0	0	0	11	0	5	0	24	3	1849
21	1	0	0	0	0	1	0	0	0	11	0	3	0	25	3	441
51	1	0	1	0	0	0	1	0	0	8	0	2	0	32	2	2601
41	1	0	0	0	0	0	0	0	1	11	1	2	0	13	3	1681
49	0	0	0	0	1	0	0	0	0	4	0	1	0	50	2	2401
59	1	0	0	0	0	0	0	1	0	14	0	3	0	52	3	3481
75	1	0	0	0	0	0	0	1	0	7	0	1	0	89	3	5625
55	1	0	0	0	0	0	1	0	0	11	1	1	0	51	2	3025
28	1	0	0	0	0	0	0	1	0	9	0	4	0	100	3	784
31	0	0	0	0	0	0	0	1	0	7	0	4	0	50	1	961
53	1	0	0	0	0	0	0	1	0	11	0	2	0	50	2	2809
58	0	0	0	0	1	0	0	0	0	8	0	7	0	51	3	3364
71	1	0	0	0	0	0	0	1	0	8	0	7	0	100	3	5041
45	0	0	0	0	0	0	0	1	0	8	0	5	0	4	3	2025
55	1	0	0	0	0	0	1	0	0	12	0	2	0	63	2	3025
54	1	0	0	0	0	0	1	0	0	9	1	2	0	43	3	2916
48	0	1	0	0	0	1	0	0	0	6	0	3	0	25	3	2304
22	0	0	0	0	0	1	0	0	0	10	0	4	0	76	2	484
70	1	0	0	0	0	0	0	0	1	10	1	4	0	96	3	4900
66	1	0	0	0	0	0	0	1	0	7	0	7	0	26	3	4356
56	1	0	0	0	0	0	0	1	0	2	0	1	0	19	2	3136
41	0	0	0	0	0	0	0	1	0	12	0	7	0	51	3	1681
65	1	0	0	0	0	0	0	0	1	11	1	1	0	51	3	4225
62	1	0	0	0	0	0	1	0	0	11	0	5	0	3	3	3844
65	0	0	0	0	0	1	0	0	0	8	0	1	0	76	3	4225
62	0	0	0	0	1	0	0	0	0	7	0	7	0	51	3	3844
51	0	0	0	0	1	0	0	0	0	7	0	7	0	26	3	2601
52	0	0	0	0	0	0	0	1	0	11	0	2	0	25	2	2704
50	1	0	0	0	1	0	0	0	0	8	0	6	0	5	3	2500
75	1	0	0	0	0	0	0	1	0	4	0	6	0	26	3	5625
23	0	0	0	0	1	0	0	0	0	5	0	1	0	100	1	529
64	1	0	0	0	0	0	0	0	1	8	0	2	0	4	3	4096
45	0	0	0	0	0	0	1	0	0	13	0	1	0	23	1	2025
47	0	0	0	0	0	0	1	0	0	5	0	4	0	3	3	2209
49	1	0	0	0	1	0	0	0	0	10	1	2	0	48	3	2401
61	0	1	0	0	0	0	0	1	0	2	0	1	0	100	3	3721
37	1	0	0	0	0	0	0	1	0	11	1	4	0	26	2	1369
70	1	0	0	0	0	0	0	1	0	7	0	5	0	83	3	4900
46	1	0	0	0	0	0	0	0	1	11	1	1	0	16	3	2116
62	0	0	0	0	0	1	0	0	0	3	0	6	0	50	3	3844
31	0	0	0	0	0	0	0	1	0	8	0	2	0	88	3	961
50	1	0	0	0	0	0	1	0	0	7	0	5	0	0	3	2500
27	0	1	1	0	0	0	0	1	0	7	0	2	0	54	1	729
59	0	1	0	0	0	1	0	0	0	9	0	2	0	39	3	3481
55	1	1	0	0	1	0	0	0	0	9	0	6	0	4	3	3025
61	1	0	0	0	0	1	0	0	0	13	0	2	0	3	3	3721
66	1	0	0	0	0	0	0	1	0	14	0	6	0	25	3	4356
74	1	0	0	0	0	0	1	0	0	10	0	7	0	51	3	5476
82	1	0	0	0	0	0	0	0	1	7	0	7	0	14	3	6724
61	1	0	0	0	1	0	0	0	0	6	1	6	0	3	3	3721
52	0	0	0	0	0	1	0	0	0	9	0	2	0	25	2	2704
64	0	0	0	0	0	1	0	0	0	4	0	1	0	27	3	4096
68	1	0	0	0	0	0	0	0	1	12	0	6	0	4	3	4624
55	1	0	0	0	0	0	0	1	0	12	0	7	0	51	3	3025
64	1	0	0	0	0	0	1	0	0	3	0	4	0	5	1	4096
62	1	0	0	0	0	1	0	0	0	8	0	5	0	19	3	3844
56	1	0	0	0	0	0	0	1	0	13	0	7	0	1	3	3136
36	0	0	0	0	0	1	0	0	0	2	0	7	0	1	3	1296
76	1	0	0	0	0	1	0	0	0	6	0	3	0	26	3	5776
55	1	0	0	0	1	0	0	0	0	8	1	2	0	51	1	3025
56	1	0	1	0	0	1	0	0	0	7	0	3	0	38	3	3136
53	0	0	0	0	1	0	0	0	0	5	0	3	0	26	3	2809
54	0	0	0	0	0	0	0	0	1	7	0	1	0	95	3	2916
70	0	0	0	0	0	0	0	0	1	11	0	2	0	59	2	4900
45	0	1	0	0	0	1	0	0	0	1	0	5	0	43	3	2025
23	1	0	0	0	0	0	0	1	0	2	0	7	0	31	3	529
57	1	0	0	0	0	1	0	0	0	11	0	7	0	1	3	3249
48	1	0	0	0	0	0	0	1	0	8	0	4	0	6	3	2304
50	0	1	0	0	1	0	0	0	0	9	0	7	0	34	0	2500
87	1	0	0	0	0	0	0	0	1	6	0	7	0	51	3	7569
66	1	0	0	0	0	1	0	0	0	6	0	6	0	26	3	4356
39	1	0	0	0	0	0	0	0	1	11	1	6	0	4	3	1521
45	0	0	0	0	1	0	0	0	0	7	0	7	0	45	2	2025
74	1	0	0	0	0	0	0	0	0	5	0	7	0	51	3	5476
56	1	0	0	0	0	0	0	0	1	10	0	5	0	26	3	3136
75	1	0	0	0	0	0	0	0	1	8	0	1	0	51	3	5625
58	1	0	0	0	0	0	0	1	0	7	0	7	0	38	3	3364
53	0	0	0	0	0	1	0	0	0	8	0	1	0	50	3	2809
42	0	0	0	0	1	0	0	0	0	2	0	1	0	44	3	1764
21	1	1	0	0	1	0	0	0	0	6	0	4	0	43	0	441
69	1	0	0	0	1	0	0	0	0	8	1	1	0	51	3	4761
37	1	0	0	0	0	1	0	0	0	6	0	1	0	51	3	1369
62	0	0	0	0	1	0	0	0	0	3	0	1	0	25	1	3844
66	0	0	0	0	0	1	0	0	0	11	0	4	0	7	3	4356
59	1	0	0	0	0	0	0	1	0	13	0	2	0	26	3	3481
49	1	0	0	0	0	0	0	1	0	11	0	7	0	26	2	2401
52	1	0	0	0	0	0	0	1	0	5	0	1	0	51	3	2704
47	1	0	0	0	1	0	0	0	0	10	1	7	0	4	3	2209
58	1	0	0	0	0	0	0	1	0	9	1	4	0	2	3	3364
42	1	0	0	0	1	0	0	0	0	9	0	5	0	39	3	1764
56	1	0	0	0	0	0	1	0	0	8	0	5	0	26	2	3136
56	1	0	0	0	1	0	0	0	0	6	0	2	0	34	1	3136
69	0	0	0	0	0	1	0	0	0	4	0	1	0	50	2	4761
40	0	1	1	0	0	0	0	0	1	12	0	1	0	52	1	1600
56	0	1	0	0	0	1	0	0	0	8	0	7	0	27	3	3136
48	1	0	0	0	0	0	0	0	1	11	1	6	0	4	3	2304
59	1	0	0	0	1	0	0	0	0	9	0	4	0	4	3	3481
78	0	1	0	0	1	0	0	0	0	4	0	1	0	88	3	6084
64	1	0	0	0	1	0	0	0	0	9	1	3	0	4	3	4096
56	1	0	0	0	0	0	0	0	1	11	0	5	0	4	3	3136
60	1	0	0	0	0	0	0	0	1	12	1	5	0	35	3	3600
84	1	0	0	0	0	1	0	0	0	6	0	7	0	70	3	7056
42	1	0	0	0	0	1	0	0	0	12	0	7	0	4	3	1764
46	0	0	0	1	0	1	0	0	0	6	0	1	0	65	2	2116
38	1	0	0	0	1	0	0	0	0	8	0	5	0	7	3	1444
56	0	1	0	0	0	1	0	0	0	9	0	7	0	29	2	3136
58	0	0	1	0	0	1	0	0	0	10	0	1	0	51	3	3364
46	1	0	0	0	0	1	0	0	0	14	0	1	0	30	3	2116
29	0	0	0	0	0	0	0	1	0	6	0	6	0	47	2	841
44	1	0	0	0	0	0	0	1	0	3	0	1	0	100	3	1936
59	0	0	1	0	1	0	0	0	0	10	0	1	0	51	1	3481
43	1	0	1	0	0	1	0	0	0	8	0	5	0	47	2	1849
66	1	0	0	0	0	0	0	0	0	7	0	7	0	4	3	4356
68	1	0	0	0	1	0	0	0	0	4	0	2	0	36	2	4624
43	1	0	0	0	0	1	0	0	0	8	0	5	0	10	3	1849
52	1	0	0	0	0	1	0	0	0	12	0	1	0	73	3	2704
64	1	0	0	0	0	0	0	1	0	12	0	1	0	51	3	4096
52	1	0	0	0	0	0	0	1	0	12	1	1	0	98	3	2704
39	1	0	0	0	0	0	0	0	1	11	0	1	0	1	3	1521
53	0	0	1	0	0	1	0	0	0	1	0	2	0	57	1	2809
67	1	1	0	1	0	0	0	0	1	9	0	6	0	1	0	4489
60	1	0	0	0	1	0	0	0	0	12	0	7	0	3	3	3600
60	0	0	0	0	0	0	1	0	0	8	0	7	0	4	3	3600
36	0	0	0	0	1	0	0	0	0	6	0	6	0	14	1	1296
61	1	0	0	0	0	0	0	1	0	8	0	5	0	98	3	3721
51	0	0	0	0	1	0	0	0	0	8	0	1	0	50	3	2601
46	1	0	0	0	0	0	1	0	0	9	0	6	0	35	3	2116
57	1	0	0	0	0	0	0	1	0	8	1	2	0	76	3	3249
50	1	0	0	0	0	0	0	1	0	11	0	5	0	51	3	2500
74	1	0	0	0	1	0	0	0	0	7	0	6	0	25	2	5476
42	0	0	1	0	0	0	1	0	0	7	0	1	0	29	2	1764
69	1	0	0	0	0	1	0	0	0	14	0	6	0	4	3	4761
60	1	0	0	0	0	0	0	0	1	12	0	1	0	76	3	3600
65	1	0	0	0	0	1	0	0	0	8	0	5	0	76	2	4225
57	0	0	0	0	0	0	1	0	0	11	1	1	0	100	3	3249
39	0	0	0	0	0	0	0	1	0	11	1	1	0	28	2	1521
63	1	0	0	0	0	0	0	1	0	13	0	7	0	17	3	3969
39	1	0	0	0	0	1	0	0	0	7	0	5	0	100	1	1521
56	1	0	0	0	0	0	1	0	0	12	0	7	0	51	3	3136
58	1	0	0	0	0	0	0	0	1	11	0	5	0	35	3	3364
44	1	0	0	0	0	1	0	0	0	6	0	1	0	50	3	1936
37	1	0	0	0	0	1	0	0	0	12	0	1	0	84	3	1369
77	1	0	0	0	0	0	1	0	0	12	0	1	0	35	3	5929
55	0	0	0	0	1	0	0	0	0	7	0	4	0	20	3	3025
73	1	0	0	0	1	0	0	0	0	8	0	5	0	51	3	5329
59	0	0	0	0	1	0	0	0	0	8	0	7	0	26	3	3481
62	0	0	1	0	0	0	0	1	0	7	0	2	0	35	2	3844
54	1	0	0	0	0	1	0	0	0	14	0	5	0	3	3	2916
78	1	0	0	0	0	0	0	1	0	9	0	7	0	98	3	6084
64	1	0	0	0	0	0	0	1	0	11	0	4	0	50	3	4096
43	1	0	0	0	0	1	0	0	0	8	0	2	0	76	3	1849
81	0	0	0	0	1	0	0	0	0	7	0	7	0	51	3	6561
59	1	0	0	0	0	0	1	0	0	13	0	6	0	95	3	3481
76	1	0	0	0	0	0	0	0	1	13	0	6	0	45	3	5776
51	1	0	1	0	0	0	0	1	0	13	0	3	0	56	3	2601
67	1	0	0	0	0	0	0	0	1	13	1	1	0	50	3	4489
71	0	1	0	0	0	0	1	0	0	6	0	1	0	51	3	5041
78	1	0	0	0	1	0	0	0	0	4	0	3	0	64	3	6084
56	1	0	0	0	0	1	0	0	0	7	0	6	0	49	3	3136
50	1	0	0	0	1	0	0	0	0	14	0	6	0	3	3	2500
76	0	0	0	0	1	0	0	0	0	10	0	7	0	51	3	5776
63	0	0	0	0	0	0	0	1	0	14	0	4	0	76	3	3969
46	1	0	0	0	0	0	0	1	0	14	0	5	0	23	3	2116
62	0	0	0	0	1	0	0	0	0	7	0	5	0	41	2	3844
72	1	0	0	0	0	0	0	1	0	6	1	1	0	26	3	5184
51	1	0	0	0	1	0	0	0	0	10	0	6	0	26	3	2601
43	0	0	0	0	0	0	0	1	0	8	0	7	0	57	2	1849
58	1	0	0	0	0	0	0	1	0	14	0	5	0	12	2	3364
49	0	0	0	0	0	0	1	0	0	9	0	4	0	68	2	2401
60	1	0	0	0	0	0	0	1	0	11	0	5	0	25	3	3600
47	1	0	0	0	0	0	0	0	1	14	0	7	0	50	3	2209
45	0	0	0	0	0	0	0	1	0	11	0	2	0	76	3	2025
72	1	0	0	0	0	0	0	0	1	10	0	7	0	26	3	5184
28	1	0	0	0	0	0	0	1	0	12	0	6	0	42	3	784
72	0	0	0	0	0	1	0	0	0	7	0	1	0	13	3	5184
62	0	0	0	0	0	1	0	0	0	11	0	1	0	65	2	3844
36	0	0	0	0	0	0	0	1	0	9	0	1	0	38	3	1296
32	0	0	0	0	0	0	0	1	0	11	0	1	0	11	2	1024
71	1	0	0	0	0	0	0	1	0	13	0	4	0	10	3	5041
48	1	1	0	0	0	0	1	0	0	13	0	1	0	88	3	2304
30	1	1	1	0	0	0	0	0	1	12	0	2	0	50	2	900
57	0	0	0	0	0	0	0	1	0	13	0	2	0	51	2	3249
53	0	0	0	0	0	0	0	1	0	11	0	2	0	51	3	2809
41	1	0	0	0	0	1	0	0	0	6	0	6	0	26	1	1681
34	1	0	0	0	0	0	0	1	0	3	0	4	0	29	3	1156
62	0	1	0	0	0	1	0	0	0	12	0	7	0	45	3	3844
66	1	0	0	0	0	0	0	0	1	11	0	3	0	51	3	4356
67	0	0	0	0	0	1	0	0	0	12	0	7	0	51	2	4489
50	1	0	0	0	0	0	0	0	1	12	0	7	0	60	3	2500
58	1	0	0	0	0	1	0	0	0	10	1	6	0	51	3	3364
42	0	0	0	0	0	0	1	0	0	11	0	6	0	38	1	1764
37	0	0	1	0	0	0	0	1	0	8	0	3	0	50	3	1369
25	0	0	1	0	0	0	0	1	0	6	0	2	0	26	1	625
68	1	0	1	0	1	0	0	0	0	12	1	1	0	38	2	4624
52	1	0	0	0	0	0	0	1	0	14	0	1	0	93	3	2704
59	0	0	0	0	0	0	0	1	0	14	0	7	0	7	3	3481
32	1	0	0	0	0	0	0	1	0	11	1	7	0	1	3	1024
45	1	1	0	0	0	0	0	1	0	13	0	4	0	3	3	2025
64	0	0	0	0	0	1	0	0	0	14	0	5	0	24	2	4096
65	0	0	0	0	0	1	0	0	0	6	0	3	0	35	3	4225
50	0	0	0	0	0	1	0	0	0	14	0	2	0	75	2	2500
50	0	0	0	0	0	0	0	0	1	14	0	1	0	79	3	2500
48	1	0	0	0	0	1	0	0	0	6	0	2	0	27	2	2304
49	0	0	0	0	1	0	0	0	0	13	0	3	0	50	1	2401
67	0	1	0	0	0	0	0	1	0	14	0	7	0	4	3	4489
45	0	0	0	0	0	0	0	0	1	14	0	1	0	63	3	2025
43	1	0	1	0	0	0	0	0	1	11	1	1	0	1	3	1849
62	0	0	0	0	0	0	0	0	1	9	0	1	0	50	3	3844
67	1	0	0	0	0	1	0	0	0	9	0	5	0	26	3	4489
90	1	1	0	0	0	0	0	0	1	5	0	6	0	17	3	8100
28	1	0	0	1	0	0	1	0	0	11	0	5	0	25	3	784
57	0	0	0	0	0	1	0	0	0	13	0	7	0	2	3	3249
29	0	0	1	0	0	0	0	1	0	4	0	4	0	50	0	841
68	1	0	0	0	0	0	0	1	0	5	0	7	0	51	3	4624
67	1	0	0	0	0	0	0	1	0	7	0	1	0	89	3	4489
43	1	0	0	0	0	1	0	0	0	14	0	7	0	19	3	1849
55	1	0	0	0	0	0	0	1	0	9	0	1	0	64	3	3025
80	1	0	0	0	0	0	0	0	1	10	0	1	0	26	3	6400
39	1	0	0	0	0	0	0	0	1	14	0	4	0	100	3	1521
23	0	0	1	0	0	0	0	1	0	14	0	1	0	25	1	529
32	1	0	0	0	0	1	0	0	0	10	0	7	0	72	3	1024
72	1	0	0	0	0	0	0	0	1	7	0	2	0	76	3	5184
46	1	0	0	0	0	0	0	0	1	14	0	4	0	35	3	2116
58	0	0	0	0	1	0	0	0	0	13	0	1	0	60	3	3364
34	0	0	0	0	0	0	0	1	0	13	0	3	0	47	1	1156
55	1	0	0	0	0	0	0	1	0	10	0	6	0	25	3	3025
62	0	0	0	0	1	0	0	0	0	6	0	7	0	26	3	3844
61	1	0	0	0	0	1	0	0	0	9	0	3	0	27	3	3721
25	0	0	0	1	0	0	0	1	0	10	0	3	0	21	3	625
37	0	0	0	0	0	0	0	0	1	11	0	2	0	58	3	1369
52	1	0	0	0	1	0	0	0	0	10	0	7	0	38	3	2704
28	0	0	0	0	0	0	0	1	0	6	0	2	0	50	2	784
64	1	0	0	0	0	0	0	1	0	13	0	4	0	51	3	4096
43	0	1	0	0	1	0	0	0	0	14	0	2	0	51	0	1849
65	0	0	0	0	0	0	0	1	0	12	1	6	0	75	3	4225
54	0	0	0	0	0	0	0	0	1	13	0	7	0	17	3	2916
45	1	0	0	0	0	0	0	1	0	11	1	5	0	19	3	2025
65	1	0	0	0	0	0	0	0	1	13	0	5	0	25	3	4225
42	0	0	0	0	0	0	0	1	0	13	0	6	0	76	3	1764
57	0	0	0	0	0	0	0	0	1	14	0	1	0	97	3	3249
55	1	0	0	0	0	0	0	1	0	12	0	2	0	26	3	3025
58	1	0	0	0	0	0	0	0	1	13	0	6	0	5	3	3364
21	0	0	1	0	0	0	1	0	0	7	0	1	0	80	2	441
62	1	0	0	0	0	0	0	1	0	8	0	5	0	16	3	3844
53	1	0	1	0	0	1	0	0	0	4	0	6	0	45	3	2809
23	0	0	0	0	1	0	0	0	0	14	0	1	0	4	3	529
63	0	0	0	0	0	1	0	0	0	14	0	1	0	31	3	3969
53	0	0	0	0	0	0	0	1	0	11	0	2	0	30	2	2809
50	0	0	1	0	1	0	0	0	0	8	0	1	0	42	2	2500
60	0	0	0	0	0	0	1	0	0	10	0	1	0	27	3	3600
51	0	0	0	0	1	0	0	0	0	10	0	6	0	5	1	2601
40	1	0	0	0	0	1	0	0	0	13	0	1	0	50	3	1600
48	0	0	0	0	0	0	0	0	0	7	0	1	0	91	3	2304
61	0	0	0	0	1	0	0	0	0	3	0	4	0	26	2	3721
75	1	0	0	0	0	1	0	0	0	5	0	3	0	51	3	5625
25	0	0	0	0	0	0	0	0	1	2	0	6	0	61	0	625
62	1	1	0	0	1	0	0	0	0	11	0	3	0	44	3	3844
68	0	0	0	0	0	1	0	0	0	11	0	2	0	76	3	4624
54	1	0	0	0	1	0	0	0	0	14	1	7	0	26	3	2916
49	1	0	0	0	0	1	0	0	0	14	0	5	0	13	3	2401
64	1	0	0	0	0	0	0	1	0	7	0	7	0	29	3	4096
41	1	1	0	0	0	1	0	0	0	8	0	1	0	26	2	1681
64	0	0	0	0	1	0	0	0	0	5	0	2	0	48	2	4096
49	1	1	0	1	0	0	0	0	1	1	0	2	0	56	1	2401
71	0	0	0	0	0	1	0	0	0	8	0	4	0	26	3	5041
71	0	0	0	0	0	0	0	1	0	4	0	7	0	51	3	5041
25	0	0	0	0	0	1	0	0	0	8	0	1	0	41	1	625
27	1	0	0	0	0	0	0	1	0	9	0	2	0	31	2	729
23	1	0	0	0	0	0	0	1	0	10	0	7	0	26	3	529
29	0	0	0	0	0	0	0	0	1	6	0	2	0	50	1	841
63	0	0	0	0	0	0	0	1	0	10	0	6	0	40	1	3969
74	1	0	0	0	0	0	0	1	0	10	0	7	0	76	3	5476
66	1	1	0	0	1	0	0	0	0	7	0	2	0	76	2	4356
55	0	1	0	0	0	0	0	1	0	12	0	4	0	27	2	3025
64	1	0	0	0	0	0	0	1	0	12	0	4	0	38	3	4096
42	1	0	0	0	0	1	0	0	0	11	1	6	0	7	3	1764
61	1	0	0	0	0	1	0	0	0	10	0	3	0	51	2	3721
49	1	0	0	0	0	1	0	0	0	13	1	1	0	67	2	2401
53	1	0	0	0	0	0	0	1	0	9	0	7	0	26	3	2809
54	1	1	0	0	0	1	0	0	0	6	0	6	0	26	3	2916
75	0	0	0	0	0	1	0	0	0	5	0	7	0	16	3	5625
70	0	0	0	0	0	0	0	1	0	1	0	1	0	76	3	4900
25	0	0	0	0	0	1	0	0	0	8	0	7	0	10	1	625
67	0	0	0	0	1	0	0	0	0	5	0	2	0	76	2	4489
43	0	0	0	0	1	0	0	0	0	7	0	4	0	51	2	1849
38	0	0	0	0	1	0	0	0	0	9	0	2	0	34	2	1444
50	1	0	0	0	0	0	0	1	0	14	0	5	0	3	3	2500
65	0	0	0	0	0	0	1	0	0	8	0	7	0	26	3	4225
62	1	0	0	0	0	0	0	0	1	13	0	2	0	28	3	3844
76	1	0	0	0	1	0	0	0	0	7	0	1	0	50	3	5776
27	1	0	0	0	0	0	0	1	0	7	0	2	1	19	3	729
63	1	0	0	0	0	0	0	0	1	7	0	6	0	1	3	3969
23	0	1	0	0	0	1	0	0	0	1	0	2	0	55	3	529
73	1	0	0	0	1	0	0	0	0	6	0	4	0	75	3	5329
63	0	0	0	0	1	0	0	0	0	3	0	7	0	25	3	3969
23	0	1	0	0	0	0	1	0	0	7	0	2	0	57	2	529
62	1	0	0	0	1	0	0	0	0	4	0	7	0	17	3	3844
57	0	0	0	0	1	0	0	0	0	10	1	5	0	38	3	3249
68	0	0	0	0	1	0	0	0	0	8	0	5	0	50	2	4624
43	0	0	0	0	0	0	0	1	0	9	0	6	0	51	2	1849
28	1	0	0	0	0	0	0	1	0	13	1	6	0	95	1	784
45	0	0	0	0	1	0	0	0	0	9	0	6	0	57	0	2025
63	1	0	0	0	1	0	0	0	0	11	0	7	0	51	3	3969
24	0	0	0	0	0	0	0	1	0	6	0	3	0	54	0	576
58	1	0	0	0	0	0	0	1	0	9	0	5	0	16	2	3364
54	1	0	0	0	0	1	0	0	0	8	0	5	0	7	3	2916
56	1	0	0	0	0	0	0	1	0	12	1	7	0	17	3	3136
50	1	0	0	0	1	0	0	0	0	5	0	3	0	73	3	2500
73	1	0	0	0	0	0	0	0	1	8	0	3	0	66	3	5329
90	1	0	0	0	0	0	0	1	0	9	0	5	0	76	3	8100
26	0	0	0	0	0	0	0	1	0	6	0	1	0	44	2	676
31	1	0	0	0	0	0	0	0	1	9	0	1	0	64	2	961
58	0	0	0	0	1	0	0	0	0	8	0	1	0	26	3	3364
57	1	0	1	0	0	1	0	0	0	7	0	1	0	63	3	3249
59	1	0	0	0	1	0	0	0	0	3	0	4	0	26	3	3481
45	1	0	0	0	0	0	0	0	1	11	0	3	0	76	3	2025
69	0	0	0	0	0	0	0	0	1	13	0	1	0	90	3	4761
88	1	0	0	0	0	0	0	0	1	14	0	1	0	95	3	7744
